OrderID,OrderDate,Product,Category,Region,Quantity,UnitPrice,TotalSales,Month
105733,2024-03-31,Tablet,Electronics,North,4,30000,120000,45352
105734,2025-01-12,Sofa,Furniture,South,7,40000,280000,45658
105735,2024-05-07,Bed,Furniture,West,6,35000,210000,45413
105736,2025-03-22,Sofa,Furniture,North,2,40000,80000,45717
105737,2025-04-29,Bed,Furniture,West,8,35000,280000,45748
105738,2025-10-11,Table,Furniture,South,2,12000,24000,45931
105739,2024-08-18,Table,Furniture,North,6,12000,72000,45505
105740,2025-08-05,Mobile,Electronics,North,2,20000,40000,45870
105741,2025-07-08,Bed,Furniture,East,1,35000,35000,45839
105742,2024-12-23,Headphones,Electronics,West,7,1500,10500,45627
105743,2023-02-28,Tablet,Electronics,East,2,30000,60000,44958
105744,2023-02-04,Bed,Furniture,South,1,35000,35000,44958
105745,2025-08-06,Headphones,Electronics,East,7,1500,10500,45870
105746,2025-01-22,Office Chair,Furniture,East,6,8000,48000,45658
105747,2023-10-22,Bed,Furniture,North,5,35000,175000,45200
105748,2024-12-22,Laptop,Electronics,West,3,55000,165000,45627
105749,2024-08-05,Monitor,Electronics,East,3,22000,66000,45505
105750,2023-12-01,Mobile,Electronics,North,1,20000,20000,45261
105751,2024-03-23,Office Chair,Furniture,North,2,8000,16000,45352
105752,2024-04-12,Headphones,Electronics,North,2,1500,3000,45383
105753,2023-06-21,Laptop,Electronics,East,7,55000,385000,45078
105754,2025-01-20,Sofa,Furniture,East,1,40000,40000,45658
105755,2023-10-13,Mobile,Electronics,East,1,20000,20000,45200
105756,2025-10-06,Tablet,Electronics,West,8,30000,240000,45931
105757,2023-08-19,Sofa,Furniture,East,6,40000,240000,45139
105758,2024-05-04,Bed,Furniture,North,3,35000,105000,45413
105759,2023-12-18,Mobile,Electronics,North,2,20000,40000,45261
105760,2025-04-12,Printer,Electronics,North,4,18000,72000,45748
105761,2025-07-15,Table,Furniture,West,7,12000,84000,45839
105762,2024-04-13,Mobile,Electronics,West,8,20000,160000,45383
105763,2024-11-30,Laptop,Electronics,West,7,55000,385000,45597
105764,2024-01-19,Sofa,Furniture,South,7,40000,280000,45292
105765,2023-02-19,Headphones,Electronics,West,1,1500,1500,44958
105766,2024-09-16,Sofa,Furniture,West,2,40000,80000,45536
105767,2023-08-25,Mobile,Electronics,East,4,20000,80000,45139
105768,2023-09-10,Monitor,Electronics,East,6,22000,132000,45170
105769,2024-06-27,Mobile,Electronics,West,2,20000,40000,45444
105770,2023-11-23,Mobile,Electronics,East,5,20000,100000,45231
105771,2024-01-30,Sofa,Furniture,South,5,40000,200000,45292
105772,2023-04-28,Tablet,Electronics,South,8,30000,240000,45017
105773,2025-07-03,Sofa,Furniture,East,6,40000,240000,45839
105774,2024-07-19,Sofa,Furniture,West,5,40000,200000,45474
105775,2023-08-16,Sofa,Furniture,East,1,40000,40000,45139
105776,2024-08-13,Tablet,Electronics,South,6,30000,180000,45505
105777,2024-12-22,Laptop,Electronics,North,4,55000,220000,45627
105778,2023-10-27,Bed,Furniture,North,7,35000,245000,45200
105779,2024-09-06,Office Chair,Furniture,East,2,8000,16000,45536
105780,2025-10-12,Sofa,Furniture,South,5,40000,200000,45931
105781,2024-01-18,Sofa,Furniture,North,3,40000,120000,45292
105782,2024-07-28,Mobile,Electronics,North,2,20000,40000,45474
105783,2023-10-30,Mobile,Electronics,West,8,20000,160000,45200
105784,2024-07-21,Monitor,Electronics,East,7,22000,154000,45474
105785,2023-09-15,Bed,Furniture,East,8,35000,280000,45170
105786,2023-06-13,Mobile,Electronics,South,4,20000,80000,45078
105787,2024-03-06,Bed,Furniture,South,2,35000,70000,45352
105788,2024-07-01,Table,Furniture,West,6,12000,72000,45474
105789,2024-10-22,Monitor,Electronics,North,4,22000,88000,45566
105790,2023-01-12,Tablet,Electronics,North,4,30000,120000,44927
105791,2024-07-30,Bed,Furniture,North,7,35000,245000,45474
105792,2023-04-19,Mobile,Electronics,West,1,20000,20000,45017
105793,2023-11-28,Mobile,Electronics,South,5,20000,100000,45231
105794,2024-07-18,Mobile,Electronics,West,6,20000,120000,45474
105795,2023-01-24,Printer,Electronics,East,2,18000,36000,44927
105796,2023-04-11,Sofa,Furniture,West,7,40000,280000,45017
105797,2023-11-16,Monitor,Electronics,East,7,22000,154000,45231
105798,2025-02-21,Laptop,Electronics,West,7,55000,385000,45689
105799,2024-04-11,Bed,Furniture,North,6,35000,210000,45383
105800,2024-01-21,Tablet,Electronics,North,7,30000,210000,45292
105801,2024-03-30,Printer,Electronics,North,6,18000,108000,45352
105802,2025-09-05,Mobile,Electronics,East,3,20000,60000,45901
105803,2023-10-28,Laptop,Electronics,North,4,55000,220000,45200
105804,2024-10-25,Office Chair,Furniture,South,2,8000,16000,45566
105805,2023-07-30,Bed,Furniture,West,7,35000,245000,45108
105806,2024-06-19,Headphones,Electronics,South,4,1500,6000,45444
105807,2025-04-13,Laptop,Electronics,East,6,55000,330000,45748
105808,2023-06-07,Sofa,Furniture,South,7,40000,280000,45078
105809,2023-11-05,Sofa,Furniture,West,5,40000,200000,45231
105810,2025-04-05,Laptop,Electronics,West,5,55000,275000,45748
105811,2023-08-07,Sofa,Furniture,South,2,40000,80000,45139
105812,2024-11-22,Bed,Furniture,East,2,35000,70000,45597
105813,2024-08-14,Table,Furniture,East,3,12000,36000,45505
105814,2025-05-03,Mobile,Electronics,South,3,20000,60000,45778
105815,2025-11-23,Monitor,Electronics,South,6,22000,132000,45962
105816,2023-10-23,Printer,Electronics,East,4,18000,72000,45200
105817,2024-06-20,Printer,Electronics,North,3,18000,54000,45444
105818,2023-07-02,Office Chair,Furniture,West,1,8000,8000,45108
105819,2025-05-27,Bed,Furniture,East,8,35000,280000,45778
105820,2023-02-27,Monitor,Electronics,East,7,22000,154000,44958
105821,2025-01-27,Laptop,Electronics,South,4,55000,220000,45658
105822,2024-02-23,Monitor,Electronics,South,3,22000,66000,45323
105823,2023-06-18,Laptop,Electronics,East,2,55000,110000,45078
105824,2024-06-28,Office Chair,Furniture,South,4,8000,32000,45444
105825,2025-02-07,Tablet,Electronics,North,5,30000,150000,45689
105826,2025-06-03,Headphones,Electronics,North,7,1500,10500,45809
105827,2024-09-25,Tablet,Electronics,East,6,30000,180000,45536
105828,2025-04-16,Headphones,Electronics,East,8,1500,12000,45748
105829,2025-04-06,Printer,Electronics,South,8,18000,144000,45748
105830,2024-10-03,Table,Furniture,West,2,12000,24000,45566
105831,2024-01-02,Bed,Furniture,East,3,35000,105000,45292
105832,2024-03-27,Tablet,Electronics,South,5,30000,150000,45352
105833,2025-03-22,Mobile,Electronics,South,3,20000,60000,45717
105834,2024-10-16,Headphones,Electronics,North,7,1500,10500,45566
105835,2024-06-26,Office Chair,Furniture,West,5,8000,40000,45444
105836,2025-06-23,Headphones,Electronics,East,6,1500,9000,45809
105837,2025-12-11,Monitor,Electronics,North,6,22000,132000,45992
105838,2023-06-12,Tablet,Electronics,North,3,30000,90000,45078
105839,2025-12-09,Table,Furniture,North,7,12000,84000,45992
105840,2025-02-14,Sofa,Furniture,North,6,40000,240000,45689
105841,2025-02-27,Mobile,Electronics,West,8,20000,160000,45689
105842,2023-01-19,Monitor,Electronics,East,3,22000,66000,44927
105843,2025-01-28,Tablet,Electronics,North,2,30000,60000,45658
105844,2025-02-06,Tablet,Electronics,North,2,30000,60000,45689
105845,2025-10-19,Printer,Electronics,East,4,18000,72000,45931
105846,2025-02-22,Office Chair,Furniture,North,8,8000,64000,45689
105847,2025-01-07,Table,Furniture,East,4,12000,48000,45658
105848,2025-02-19,Printer,Electronics,West,2,18000,36000,45689
105849,2023-09-25,Headphones,Electronics,North,5,1500,7500,45170
105850,2024-01-01,Monitor,Electronics,South,2,22000,44000,45292
105851,2025-04-15,Headphones,Electronics,North,3,1500,4500,45748
105852,2024-10-24,Table,Furniture,South,4,12000,48000,45566
105853,2025-03-29,Monitor,Electronics,West,1,22000,22000,45717
105854,2023-07-07,Bed,Furniture,West,1,35000,35000,45108
105855,2023-08-21,Bed,Furniture,North,4,35000,140000,45139
105856,2023-08-19,Tablet,Electronics,West,4,30000,120000,45139
105857,2025-05-21,Office Chair,Furniture,West,1,8000,8000,45778
105858,2023-04-11,Table,Furniture,East,8,12000,96000,45017
105859,2025-12-03,Bed,Furniture,West,1,35000,35000,45992
105860,2025-05-24,Printer,Electronics,West,6,18000,108000,45778
105861,2024-05-15,Headphones,Electronics,East,1,1500,1500,45413
105862,2024-06-25,Headphones,Electronics,South,5,1500,7500,45444
105863,2023-01-15,Bed,Furniture,North,5,35000,175000,44927
105864,2024-12-21,Bed,Furniture,North,4,35000,140000,45627
105865,2024-09-11,Mobile,Electronics,South,4,20000,80000,45536
105866,2025-05-06,Sofa,Furniture,West,4,40000,160000,45778
105867,2025-05-07,Office Chair,Furniture,East,5,8000,40000,45778
105868,2024-06-28,Tablet,Electronics,North,6,30000,180000,45444
105869,2025-01-01,Tablet,Electronics,East,1,30000,30000,45658
105870,2023-04-05,Mobile,Electronics,South,6,20000,120000,45017
105871,2024-04-17,Printer,Electronics,West,7,18000,126000,45383
105872,2023-04-04,Table,Furniture,West,7,12000,84000,45017
105873,2025-01-15,Mobile,Electronics,West,8,20000,160000,45658
105874,2025-02-01,Headphones,Electronics,South,2,1500,3000,45689
105875,2024-04-27,Monitor,Electronics,West,6,22000,132000,45383
105876,2023-11-06,Mobile,Electronics,South,3,20000,60000,45231
105877,2025-01-26,Printer,Electronics,North,8,18000,144000,45658
105878,2023-11-14,Mobile,Electronics,East,7,20000,140000,45231
105879,2024-09-27,Tablet,Electronics,North,6,30000,180000,45536
105880,2025-06-03,Mobile,Electronics,South,6,20000,120000,45809
105881,2024-01-24,Headphones,Electronics,East,4,1500,6000,45292
105882,2024-10-27,Laptop,Electronics,West,2,55000,110000,45566
105883,2024-07-18,Monitor,Electronics,East,2,22000,44000,45474
105884,2025-05-10,Monitor,Electronics,East,4,22000,88000,45778
105885,2025-11-30,Mobile,Electronics,South,3,20000,60000,45962
105886,2023-04-13,Office Chair,Furniture,South,7,8000,56000,45017
105887,2025-10-28,Printer,Electronics,West,7,18000,126000,45931
105888,2024-07-25,Monitor,Electronics,South,7,22000,154000,45474
105889,2023-04-28,Sofa,Furniture,North,4,40000,160000,45017
105890,2023-10-18,Laptop,Electronics,North,2,55000,110000,45200
105891,2025-03-15,Office Chair,Furniture,West,7,8000,56000,45717
105892,2023-12-26,Table,Furniture,East,4,12000,48000,45261
105893,2025-11-15,Office Chair,Furniture,North,2,8000,16000,45962
105894,2025-12-15,Monitor,Electronics,West,4,22000,88000,45992
105895,2024-06-11,Bed,Furniture,East,8,35000,280000,45444
105896,2024-11-12,Monitor,Electronics,West,5,22000,110000,45597
105897,2023-02-05,Bed,Furniture,West,7,35000,245000,44958
105898,2023-01-26,Table,Furniture,North,8,12000,96000,44927
105899,2023-04-22,Bed,Furniture,West,2,35000,70000,45017
105900,2024-12-03,Monitor,Electronics,North,1,22000,22000,45627
105901,2024-12-18,Monitor,Electronics,North,8,22000,176000,45627
105902,2025-10-11,Monitor,Electronics,West,6,22000,132000,45931
105903,2024-02-22,Tablet,Electronics,North,6,30000,180000,45323
105904,2023-01-11,Table,Furniture,North,2,12000,24000,44927
105905,2025-09-08,Sofa,Furniture,East,8,40000,320000,45901
105906,2024-01-10,Office Chair,Furniture,North,4,8000,32000,45292
105907,2023-02-09,Printer,Electronics,North,7,18000,126000,44958
105908,2023-04-21,Sofa,Furniture,West,1,40000,40000,45017
105909,2025-06-19,Laptop,Electronics,North,3,55000,165000,45809
105910,2025-09-09,Printer,Electronics,South,5,18000,90000,45901
105911,2024-04-10,Headphones,Electronics,North,5,1500,7500,45383
105912,2023-07-11,Printer,Electronics,West,5,18000,90000,45108
105913,2023-01-05,Tablet,Electronics,West,4,30000,120000,44927
105914,2024-07-25,Office Chair,Furniture,East,2,8000,16000,45474
105915,2025-02-26,Office Chair,Furniture,East,5,8000,40000,45689
105916,2024-05-14,Mobile,Electronics,East,5,20000,100000,45413
105917,2025-03-21,Printer,Electronics,East,1,18000,18000,45717
105918,2024-12-02,Tablet,Electronics,West,2,30000,60000,45627
105919,2024-04-09,Mobile,Electronics,East,3,20000,60000,45383
105920,2023-05-24,Laptop,Electronics,East,4,55000,220000,45047
105921,2023-11-04,Monitor,Electronics,North,1,22000,22000,45231
105922,2023-09-25,Bed,Furniture,East,3,35000,105000,45170
105923,2025-05-18,Bed,Furniture,West,5,35000,175000,45778
105924,2023-02-23,Monitor,Electronics,South,5,22000,110000,44958
105925,2023-10-08,Sofa,Furniture,North,6,40000,240000,45200
105926,2023-12-20,Headphones,Electronics,South,6,1500,9000,45261
105927,2023-12-02,Tablet,Electronics,South,4,30000,120000,45261
105928,2025-03-26,Monitor,Electronics,West,3,22000,66000,45717
105929,2025-05-17,Monitor,Electronics,West,4,22000,88000,45778
105930,2024-08-25,Monitor,Electronics,West,4,22000,88000,45505
105931,2023-01-17,Printer,Electronics,South,1,18000,18000,44927
105932,2023-01-08,Office Chair,Furniture,North,3,8000,24000,44927
105933,2025-05-23,Printer,Electronics,West,2,18000,36000,45778
105934,2023-05-15,Table,Furniture,West,3,12000,36000,45047
105935,2024-06-01,Headphones,Electronics,North,5,1500,7500,45444
105936,2023-07-12,Office Chair,Furniture,East,1,8000,8000,45108
105937,2024-10-30,Tablet,Electronics,North,7,30000,210000,45566
105938,2023-05-27,Office Chair,Furniture,North,4,8000,32000,45047
105939,2024-01-04,Table,Furniture,South,6,12000,72000,45292
105940,2025-05-26,Laptop,Electronics,North,6,55000,330000,45778
105941,2024-02-14,Sofa,Furniture,East,3,40000,120000,45323
105942,2024-11-21,Monitor,Electronics,North,1,22000,22000,45597
105943,2023-06-13,Bed,Furniture,North,2,35000,70000,45078
105944,2023-01-06,Headphones,Electronics,North,1,1500,1500,44927
105945,2025-09-21,Sofa,Furniture,North,5,40000,200000,45901
105946,2024-07-24,Table,Furniture,East,2,12000,24000,45474
105947,2025-09-13,Monitor,Electronics,East,1,22000,22000,45901
105948,2023-02-07,Office Chair,Furniture,East,8,8000,64000,44958
105949,2024-06-28,Laptop,Electronics,South,2,55000,110000,45444
105950,2023-12-23,Printer,Electronics,East,6,18000,108000,45261
105951,2024-12-02,Monitor,Electronics,North,7,22000,154000,45627
105952,2023-12-30,Bed,Furniture,North,3,35000,105000,45261
105953,2025-01-28,Mobile,Electronics,West,8,20000,160000,45658
105954,2025-07-13,Monitor,Electronics,West,6,22000,132000,45839
105955,2024-09-10,Headphones,Electronics,South,2,1500,3000,45536
105956,2023-04-05,Monitor,Electronics,North,3,22000,66000,45017
105957,2025-01-18,Monitor,Electronics,East,8,22000,176000,45658
105958,2023-03-21,Office Chair,Furniture,East,4,8000,32000,44986
105959,2024-12-18,Printer,Electronics,North,5,18000,90000,45627
105960,2023-07-28,Monitor,Electronics,East,3,22000,66000,45108
105961,2023-04-02,Tablet,Electronics,North,1,30000,30000,45017
105962,2025-05-02,Mobile,Electronics,West,3,20000,60000,45778
105963,2024-05-06,Headphones,Electronics,North,7,1500,10500,45413
105964,2025-02-23,Office Chair,Furniture,South,7,8000,56000,45689
105965,2024-06-30,Tablet,Electronics,South,6,30000,180000,45444
105966,2023-05-23,Sofa,Furniture,North,5,40000,200000,45047
105967,2024-12-07,Office Chair,Furniture,North,2,8000,16000,45627
105968,2024-10-05,Tablet,Electronics,East,1,30000,30000,45566
105969,2025-06-04,Sofa,Furniture,South,5,40000,200000,45809
105970,2023-09-07,Monitor,Electronics,West,4,22000,88000,45170
105971,2023-10-11,Table,Furniture,North,7,12000,84000,45200
105972,2023-02-16,Office Chair,Furniture,South,7,8000,56000,44958
105973,2023-06-23,Office Chair,Furniture,North,4,8000,32000,45078
105974,2025-03-18,Table,Furniture,South,7,12000,84000,45717
105975,2025-08-20,Printer,Electronics,North,6,18000,108000,45870
105976,2023-03-16,Headphones,Electronics,North,5,1500,7500,44986
105977,2023-05-16,Printer,Electronics,South,5,18000,90000,45047
105978,2025-02-23,Sofa,Furniture,East,6,40000,240000,45689
105979,2023-05-10,Monitor,Electronics,West,8,22000,176000,45047
105980,2025-04-28,Printer,Electronics,North,8,18000,144000,45748
105981,2025-07-10,Sofa,Furniture,South,2,40000,80000,45839
105982,2025-04-21,Laptop,Electronics,East,6,55000,330000,45748
105983,2024-10-12,Table,Furniture,North,4,12000,48000,45566
105984,2023-03-16,Laptop,Electronics,South,5,55000,275000,44986
105985,2024-02-28,Printer,Electronics,West,1,18000,18000,45323
105986,2024-11-17,Office Chair,Furniture,West,2,8000,16000,45597
105987,2024-08-14,Office Chair,Furniture,North,6,8000,48000,45505
105988,2024-08-31,Laptop,Electronics,North,3,55000,165000,45505
105989,2025-06-07,Printer,Electronics,East,6,18000,108000,45809
105990,2023-12-10,Monitor,Electronics,West,4,22000,88000,45261
105991,2025-02-15,Sofa,Furniture,South,8,40000,320000,45689
105992,2023-08-27,Office Chair,Furniture,North,4,8000,32000,45139
105993,2024-10-08,Headphones,Electronics,East,2,1500,3000,45566
105994,2025-04-30,Sofa,Furniture,North,3,40000,120000,45748
105995,2024-02-19,Tablet,Electronics,West,5,30000,150000,45323
105996,2023-03-04,Tablet,Electronics,West,4,30000,120000,44986
105997,2024-09-20,Headphones,Electronics,South,2,1500,3000,45536
105998,2024-09-18,Sofa,Furniture,East,6,40000,240000,45536
105999,2024-07-20,Table,Furniture,East,4,12000,48000,45474
106000,2025-08-25,Table,Furniture,South,7,12000,84000,45870
106001,2024-10-06,Tablet,Electronics,East,3,30000,90000,45566
106002,2024-09-29,Table,Furniture,West,6,12000,72000,45536
106003,2023-02-11,Sofa,Furniture,North,1,40000,40000,44958
106004,2023-02-12,Printer,Electronics,North,7,18000,126000,44958
106005,2024-10-22,Office Chair,Furniture,West,6,8000,48000,45566
106006,2025-05-10,Sofa,Furniture,North,7,40000,280000,45778
106007,2025-11-30,Sofa,Furniture,East,7,40000,280000,45962
106008,2023-01-10,Headphones,Electronics,West,3,1500,4500,44927
106009,2023-10-25,Printer,Electronics,East,1,18000,18000,45200
106010,2025-10-04,Headphones,Electronics,South,8,1500,12000,45931
106011,2025-07-12,Sofa,Furniture,East,4,40000,160000,45839
106012,2023-08-15,Mobile,Electronics,West,2,20000,40000,45139
106013,2025-12-10,Monitor,Electronics,East,7,22000,154000,45992
106014,2024-04-02,Headphones,Electronics,North,7,1500,10500,45383
106015,2025-12-25,Laptop,Electronics,North,5,55000,275000,45992
